"","ID","Treatment","Date","Year","N","YrCol","Time","Family","count"
"20856","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Phoridae",0
"20857","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ceratopogonidae",0
"20858","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chironomidae",6
"20859","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Culicidae",0
"20860","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chaoboridae",0
"20861","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Dolichopodidae",0
"20862","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Empididae",0
"20863","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Psychodidae",0
"20864","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ephydridae",0
"20865","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Carnidae",0
"20866","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Sciomyzidae",0
"20867","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ulidiidae",0
"20868","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chloropidae",0
"20869","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Agromyzidae",0
"20870","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Drosophilidae",0
"20871","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Muscidae",0
"20872","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Anthomyiidae",0
"20873","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Calliphoridae",0
"20874","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Stratiomyidae",0
"20875","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Tabanidae",0
"20876","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Tipulidae",0
"20877","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Dixidae",0
"20878","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Syrphidae",0
"20879","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Caenidae",0
"20880","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Pteromalidae",0
"20881","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Eulophidae",0
"20882","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Aphelinidae",0
"20883","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ceraphronidae",0
"20884","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Scelionidae",0
"20885","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Platygastridae",0
"20886","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Braconidae",0
"20887","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ichneumonidae",0
"20888","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Pompilidae",0
"20889","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Formicidae",0
"20890","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Diapriidae",0
"20891","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Sphecidae",0
"20892","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Crabronidae",0
"20893","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Eurytomidae",0
"20894","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Mymaridae",0
"20895","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Encyrtidae",0
"20896","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Halictidae",0
"20897","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Aphididae",0
"20898","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Cicadellidae",0
"20899","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Anthocoridae",0
"20900","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Miridae",0
"20901","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Hemerobiidae",0
"20902","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Libellulidae",0
"20903","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Lestidae",0
"20904","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Coenagrionidae",0
"20905","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Thysanoptera",0
"20906","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Hydroptilidae",1
"20907","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Leptoceridae",0
"20908","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Molannidae",0
"20909","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Polycentropodidae",0
"20910","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Phryganeidae",0
"20911","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Limnephilidae",0
"20912","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Psocoptera",0
"20913","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Cosmopterigidae",0
"20914","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Gracillariidae",0
"20915","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Noctuidae",0
"20916","RES8","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Crambidae",0
"20917","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Araneae",36
"20918","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Acari",0
"20919","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Curculionidae",0
"20920","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Staphylinidae",0
"20921","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Carabidae",0
"20922","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Anthicidae",0
"20923","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Throscidae",0
"20924","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Erotylidae",0
"20925","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Cryptophagidae",0
"20926","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Latridiidae",1
"20927","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Phalacridae",0
"20928","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Scirtidae",0
"20929","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Coccinellidae",1
"20930","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Lampyridae",0
"20931","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chrysomelidae",0
"20932","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Nitidulidae",0
"20933","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Anthicidae.Larvae",0
"20934","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Coccinellidae.Larvae",1
"20935","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Erotylidae.Larvae",0
"20936","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Collembola",0
"20937","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Cecidomyiidae",0
"20938","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Sciaridae",0
"20939","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Scatopsidae",0
"20940","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Phoridae",0
"20941","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ceratopogonidae",0
"20942","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chironomidae",27
"20943","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Culicidae",0
"20944","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chaoboridae",0
"20945","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Dolichopodidae",0
"20946","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Empididae",0
"20947","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Psychodidae",0
"20948","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ephydridae",3
"20949","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Carnidae",0
"20950","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Sciomyzidae",0
"20951","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ulidiidae",0
"20952","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chloropidae",0
"20953","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Agromyzidae",0
"20954","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Drosophilidae",0
"20955","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Muscidae",0
"20956","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Anthomyiidae",0
"20957","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Calliphoridae",0
"20958","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Stratiomyidae",0
"20959","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Tabanidae",15
"20960","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Tipulidae",0
"20961","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Dixidae",0
"20962","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Syrphidae",0
"20963","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Caenidae",3
"20964","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Pteromalidae",0
"20965","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Eulophidae",0
"20966","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Aphelinidae",0
"20967","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ceraphronidae",0
"20968","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Scelionidae",0
"20969","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Platygastridae",0
"20970","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Braconidae",0
"20971","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ichneumonidae",1
"20972","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Pompilidae",0
"20973","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Formicidae",0
"20974","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Diapriidae",0
"20975","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Sphecidae",0
"20976","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Crabronidae",0
"20977","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Eurytomidae",0
"20978","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Mymaridae",0
"20979","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Encyrtidae",0
"20980","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Halictidae",0
"20981","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Aphididae",0
"20982","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Cicadellidae",1
"20983","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Anthocoridae",0
"20984","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Miridae",0
"20985","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Hemerobiidae",0
"20986","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Libellulidae",0
"20987","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Lestidae",0
"20988","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Coenagrionidae",0
"20989","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Thysanoptera",0
"20990","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Hydroptilidae",7
"20991","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Leptoceridae",1
"20992","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Molannidae",0
"20993","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Polycentropodidae",1
"20994","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Phryganeidae",0
"20995","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Limnephilidae",0
"20996","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Psocoptera",0
"20997","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Cosmopterigidae",0
"20998","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Gracillariidae",0
"20999","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Noctuidae",0
"21000","RESOW","Treated","23-Jul-18",2018,"Col._6","2018Col._6",64,"Crambidae",0
"21001","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Araneae",4
"21002","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Acari",0
"21003","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Curculionidae",0
"21004","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Staphylinidae",0
"21005","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Carabidae",0
"21006","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Anthicidae",0
"21007","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Throscidae",0
"21008","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Erotylidae",0
"21009","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Cryptophagidae",0
"21010","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Latridiidae",0
"21011","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Phalacridae",0
"21012","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Scirtidae",0
"21013","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Coccinellidae",5
"21014","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Lampyridae",2
"21015","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chrysomelidae",0
"21016","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Nitidulidae",0
"21017","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Anthicidae.Larvae",0
"21018","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Coccinellidae.Larvae",0
"21019","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Erotylidae.Larvae",0
"21020","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Collembola",0
"21021","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Cecidomyiidae",0
"21022","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Sciaridae",0
"21023","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Scatopsidae",0
"21024","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Phoridae",0
"21025","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ceratopogonidae",1
"21026","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chironomidae",366
"21027","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Culicidae",0
"21028","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chaoboridae",0
"21029","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Dolichopodidae",0
"21030","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Empididae",0
"21031","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Psychodidae",0
"21032","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ephydridae",0
"21033","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Carnidae",1
"21034","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Sciomyzidae",0
"21035","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ulidiidae",0
"21036","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chloropidae",0
"21037","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Agromyzidae",0
"21038","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Drosophilidae",0
"21039","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Muscidae",0
"21040","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Anthomyiidae",0
"21041","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Calliphoridae",0
"21042","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Stratiomyidae",0
"21043","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Tabanidae",0
"21044","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Tipulidae",0
"21045","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Dixidae",0
"21046","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Syrphidae",0
"21047","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Caenidae",0
"21048","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Pteromalidae",0
"21049","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Eulophidae",0
"21050","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Aphelinidae",0
"21051","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ceraphronidae",0
"21052","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Scelionidae",0
"21053","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Platygastridae",0
"21054","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Braconidae",0
"21055","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ichneumonidae",0
"21056","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Pompilidae",0
"21057","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Formicidae",0
"21058","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Diapriidae",0
"21059","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Sphecidae",0
"21060","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Crabronidae",0
"21061","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Eurytomidae",0
"21062","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Mymaridae",0
"21063","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Encyrtidae",0
"21064","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Halictidae",0
"21065","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Aphididae",1
"21066","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Cicadellidae",1
"21067","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Anthocoridae",0
"21068","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Miridae",0
"21069","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Hemerobiidae",0
"21070","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Libellulidae",0
"21071","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Lestidae",0
"21072","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Coenagrionidae",0
"21073","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Thysanoptera",1
"21074","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Hydroptilidae",0
"21075","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Leptoceridae",0
"21076","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Molannidae",0
"21077","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Polycentropodidae",0
"21078","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Phryganeidae",1
"21079","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Limnephilidae",0
"21080","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Psocoptera",0
"21081","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Cosmopterigidae",0
"21082","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Gracillariidae",0
"21083","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Noctuidae",0
"21084","UNM1","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Crambidae",0
"21085","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Araneae",0
"21086","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Acari",0
"21087","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Curculionidae",0
"21088","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Staphylinidae",0
"21089","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Carabidae",0
"21090","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Anthicidae",0
"21091","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Throscidae",0
"21092","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Erotylidae",0
"21093","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Cryptophagidae",0
"21094","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Latridiidae",0
"21095","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Phalacridae",0
"21096","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Scirtidae",0
"21097","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Coccinellidae",0
"21098","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Lampyridae",0
"21099","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chrysomelidae",0
"21100","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Nitidulidae",0
"21101","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Anthicidae.Larvae",0
"21102","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Coccinellidae.Larvae",0
"21103","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Erotylidae.Larvae",0
"21104","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Collembola",0
"21105","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Cecidomyiidae",0
"21106","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Sciaridae",0
"21107","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Scatopsidae",0
"21108","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Phoridae",0
"21109","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ceratopogonidae",2
"21110","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chironomidae",24
"21111","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Culicidae",0
"21112","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chaoboridae",0
"21113","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Dolichopodidae",1
"21114","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Empididae",0
"21115","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Psychodidae",0
"21116","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ephydridae",0
"21117","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Carnidae",0
"21118","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Sciomyzidae",0
"21119","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ulidiidae",0
"21120","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Chloropidae",0
"21121","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Agromyzidae",0
"21122","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Drosophilidae",0
"21123","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Muscidae",0
"21124","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Anthomyiidae",0
"21125","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Calliphoridae",0
"21126","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Stratiomyidae",1
"21127","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Tabanidae",0
"21128","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Tipulidae",0
"21129","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Dixidae",0
"21130","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Syrphidae",0
"21131","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Caenidae",0
"21132","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Pteromalidae",0
"21133","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Eulophidae",0
"21134","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Aphelinidae",0
"21135","UNM3","Remnant","23-Jul-18",2018,"Col._6","2018Col._6",64,"Ceraphronidae",0
